time,latitude,longitude,analysed_sst,analysis_error
UTC,degrees_north,degrees_east,degree_C,degree_C
2017-09-30T09:00:00Z,32.11,-77.09,29.276,0.38
2017-09-30T09:00:00Z,32.11,-77.08,29.268,0.38
2017-09-30T09:00:00Z,32.12,-77.1,29.299,0.38
2017-09-30T09:00:00Z,32.12,-77.09,29.283,0.38
2017-09-30T09:00:00Z,32.12,-77.08,29.27,0.38
2017-10-01T09:00:00Z,32.1,-77.1,28.721,0.38
2017-10-01T09:00:00Z,32.1,-77.09,28.677,0.38
2017-10-01T09:00:00Z,32.1,-77.08,28.632,0.38
2017-10-01T09:00:00Z,32.11,-77.1,28.732,0.38
2017-10-01T09:00:00Z,32.11,-77.09,28.684,0.38
2017-10-01T09:00:00Z,32.11,-77.08,28.637999999999998,0.38
2017-10-01T09:00:00Z,32.12,-77.1,28.738,0.38
2017-10-01T09:00:00Z,32.12,-77.09,28.688,0.38
2017-10-01T09:00:00Z,32.12,-77.08,28.641,0.38
2017-10-02T09:00:00Z,32.1,-77.1,28.331,0.38
2017-10-02T09:00:00Z,32.1,-77.09,28.321,0.38
2017-10-02T09:00:00Z,32.1,-77.08,28.309,0.38
2017-10-02T09:00:00Z,32.11,-77.1,28.309,0.38
2017-10-02T09:00:00Z,32.11,-77.09,28.296,0.38
2017-10-02T09:00:00Z,32.11,-77.08,28.287,0.38
2017-10-02T09:00:00Z,32.12,-77.1,28.29,0.38
2017-10-02T09:00:00Z,32.12,-77.09,28.274,0.38
2017-10-02T09:00:00Z,32.12,-77.08,28.267,0.38
2017-10-03T09:00:00Z,32.1,-77.1,28.298000000000002,0.38
2017-10-03T09:00:00Z,32.1,-77.09,28.315,0.38
2017-10-03T09:00:00Z,32.1,-77.08,28.33,0.38
2017-10-03T09:00:00Z,32.11,-77.1,28.31,0.38
2017-10-03T09:00:00Z,32.11,-77.09,28.326,0.38
2017-10-03T09:00:00Z,32.11,-77.08,28.341,0.38
2017-10-03T09:00:00Z,32.12,-77.1,28.322,0.38
2017-10-03T09:00:00Z,32.12,-77.09,28.337,0.38
2017-10-03T09:00:00Z,32.12,-77.08,28.351,0.38
2017-10-04T09:00:00Z,32.1,-77.1,27.901,0.38
2017-10-04T09:00:00Z,32.1,-77.09,27.913,0.38
2017-10-04T09:00:00Z,32.1,-77.08,27.927,0.38
2017-10-04T09:00:00Z,32.11,-77.1,27.905,0.38
2017-10-04T09:00:00Z,32.11,-77.09,27.917,0.38
2017-10-04T09:00:00Z,32.11,-77.08,27.93,0.38
2017-10-04T09:00:00Z,32.12,-77.1,27.908,0.38
2017-10-04T09:00:00Z,32.12,-77.09,27.919,0.38
2017-10-04T09:00:00Z,32.12,-77.08,27.931,0.39
2017-10-05T09:00:00Z,32.1,-77.1,27.852,0.39
2017-10-05T09:00:00Z,32.1,-77.09,27.852,0.39
2017-10-05T09:00:00Z,32.1,-77.08,27.853,0.39
2017-10-05T09:00:00Z,32.11,-77.1,27.856,0.39
2017-10-05T09:00:00Z,32.11,-77.09,27.857,0.39
2017-10-05T09:00:00Z,32.11,-77.08,27.858,0.39
2017-10-05T09:00:00Z,32.12,-77.1,27.861,0.39
2017-10-05T09:00:00Z,32.12,-77.09,27.861,0.39
2017-10-05T09:00:00Z,32.12,-77.08,27.862000000000002,0.39
2017-10-06T09:00:00Z,32.1,-77.1,26.498,0.39
2017-10-06T09:00:00Z,32.1,-77.09,26.502,0.39
2017-10-06T09:00:00Z,32.1,-77.08,26.506,0.39
2017-10-06T09:00:00Z,32.11,-77.1,26.537,0.39
2017-10-06T09:00:00Z,32.11,-77.09,26.539,0.39
2017-10-06T09:00:00Z,32.11,-77.08,26.541,0.39
2017-10-06T09:00:00Z,32.12,-77.1,26.578,0.39
2017-10-06T09:00:00Z,32.12,-77.09,26.578,0.39
2017-10-06T09:00:00Z,32.12,-77.08,26.579,0.39
2017-10-07T09:00:00Z,32.1,-77.1,26.003,0.38
2017-10-07T09:00:00Z,32.1,-77.09,26.017,0.38
2017-10-07T09:00:00Z,32.1,-77.08,26.034,0.38
2017-10-07T09:00:00Z,32.11,-77.1,26.046,0.38
2017-10-07T09:00:00Z,32.11,-77.09,26.06,0.38
2017-10-07T09:00:00Z,32.11,-77.08,26.076999999999998,0.38
2017-10-07T09:00:00Z,32.12,-77.1,26.094,0.38
2017-10-07T09:00:00Z,32.12,-77.09,26.109,0.38
2017-10-07T09:00:00Z,32.12,-77.08,26.125,0.38
2017-10-08T09:00:00Z,32.1,-77.1,26.298000000000002,0.37
2017-10-08T09:00:00Z,32.1,-77.09,26.278,0.37
2017-10-08T09:00:00Z,32.1,-77.08,26.26,0.37
2017-10-08T09:00:00Z,32.11,-77.1,26.341,0.37
2017-10-08T09:00:00Z,32.11,-77.09,26.322,0.37
2017-10-08T09:00:00Z,32.11,-77.08,26.305,0.37
2017-10-08T09:00:00Z,32.12,-77.1,26.386,0.37
2017-10-08T09:00:00Z,32.12,-77.09,26.369,0.37
2017-10-08T09:00:00Z,32.12,-77.08,26.354,0.37
2017-10-09T09:00:00Z,32.1,-77.1,27.007,0.37
2017-10-09T09:00:00Z,32.1,-77.09,26.999,0.37
2017-10-09T09:00:00Z,32.1,-77.08,26.992,0.37
2017-10-09T09:00:00Z,32.11,-77.1,27.015,0.37
2017-10-09T09:00:00Z,32.11,-77.09,27.002,0.37
2017-10-09T09:00:00Z,32.11,-77.08,26.99,0.37
2017-10-09T09:00:00Z,32.12,-77.1,27.024,0.37
2017-10-09T09:00:00Z,32.12,-77.09,27.003,0.37
2017-10-09T09:00:00Z,32.12,-77.08,26.987000000000002,0.37
2017-10-10T09:00:00Z,32.1,-77.1,27.871,0.37
2017-10-10T09:00:00Z,32.1,-77.09,27.882,0.37
2017-10-10T09:00:00Z,32.1,-77.08,27.893,0.37
2017-10-10T09:00:00Z,32.11,-77.1,27.838,0.37
2017-10-10T09:00:00Z,32.11,-77.09,27.845,0.37
2017-10-10T09:00:00Z,32.11,-77.08,27.854,0.37
2017-10-10T09:00:00Z,32.12,-77.1,27.81,0.37
2017-10-10T09:00:00Z,32.12,-77.09,27.811,0.37
2017-10-10T09:00:00Z,32.12,-77.08,27.815,0.37
2017-10-11T09:00:00Z,32.1,-77.1,28.053,0.37
2017-10-11T09:00:00Z,32.1,-77.09,28.061,0.37
2017-10-11T09:00:00Z,32.1,-77.08,28.054000000000002,0.37
2017-10-11T09:00:00Z,32.11,-77.1,28.054000000000002,0.37
2017-10-11T09:00:00Z,32.11,-77.09,28.049,0.37
2017-10-11T09:00:00Z,32.11,-77.08,28.033,0.37
2017-10-11T09:00:00Z,32.12,-77.1,28.041,0.37
2017-10-11T09:00:00Z,32.12,-77.09,28.022,0.37
2017-10-11T09:00:00Z,32.12,-77.08,27.996,0.37
2017-10-12T09:00:00Z,32.1,-77.1,28.658,0.36
2017-10-12T09:00:00Z,32.1,-77.09,28.656,0.36
2017-10-12T09:00:00Z,32.1,-77.08,28.635,0.36
2017-10-12T09:00:00Z,32.11,-77.1,28.634,0.36
2017-10-12T09:00:00Z,32.11,-77.09,28.636,0.36
2017-10-12T09:00:00Z,32.11,-77.08,28.622,0.36
2017-10-12T09:00:00Z,32.12,-77.1,28.628,0.36
2017-10-12T09:00:00Z,32.12,-77.09,28.63,0.36
2017-10-12T09:00:00Z,32.12,-77.08,28.619,0.36
2017-10-13T09:00:00Z,32.1,-77.1,28.546,0.36
2017-10-13T09:00:00Z,32.1,-77.09,28.512999999999998,0.36
2017-10-13T09:00:00Z,32.1,-77.08,28.459,0.36
2017-10-13T09:00:00Z,32.11,-77.1,28.525,0.36
2017-10-13T09:00:00Z,32.11,-77.09,28.505,0.36
2017-10-13T09:00:00Z,32.11,-77.08,28.465,0.36
2017-10-13T09:00:00Z,32.12,-77.1,28.512,0.36
2017-10-13T09:00:00Z,32.12,-77.09,28.505,0.36
2017-10-13T09:00:00Z,32.12,-77.08,28.48,0.36
2017-10-14T09:00:00Z,32.1,-77.1,28.592,0.37
2017-10-14T09:00:00Z,32.1,-77.09,28.59,0.37
2017-10-14T09:00:00Z,32.1,-77.08,28.587,0.37
2017-10-14T09:00:00Z,32.11,-77.1,28.563,0.37
2017-10-14T09:00:00Z,32.11,-77.09,28.567,0.37
2017-10-14T09:00:00Z,32.11,-77.08,28.567,0.37
2017-10-14T09:00:00Z,32.12,-77.1,28.532,0.37
2017-10-14T09:00:00Z,32.12,-77.09,28.542,0.37
2017-10-14T09:00:00Z,32.12,-77.08,28.547,0.37
2017-10-15T09:00:00Z,32.1,-77.1,28.527,0.37
2017-10-15T09:00:00Z,32.1,-77.09,28.573,0.37
2017-10-15T09:00:00Z,32.1,-77.08,28.615000000000002,0.37
2017-10-15T09:00:00Z,32.11,-77.1,28.551000000000002,0.37
2017-10-15T09:00:00Z,32.11,-77.09,28.6,0.37
2017-10-15T09:00:00Z,32.11,-77.08,28.643,0.37
2017-10-15T09:00:00Z,32.12,-77.1,28.563,0.37
2017-10-15T09:00:00Z,32.12,-77.09,28.616,0.37
2017-10-15T09:00:00Z,32.12,-77.08,28.658,0.37
2017-10-16T09:00:00Z,32.1,-77.1,28.545,0.37
2017-10-16T09:00:00Z,32.1,-77.09,28.6,0.37
2017-10-16T09:00:00Z,32.1,-77.08,28.658,0.37
2017-10-16T09:00:00Z,32.11,-77.1,28.595,0.37
2017-10-16T09:00:00Z,32.11,-77.09,28.657,0.37
2017-10-16T09:00:00Z,32.11,-77.08,28.715,0.37
2017-10-16T09:00:00Z,32.12,-77.1,28.642,0.37
2017-10-16T09:00:00Z,32.12,-77.09,28.709,0.37
2017-10-16T09:00:00Z,32.12,-77.08,28.759,0.37
2017-10-17T09:00:00Z,32.1,-77.1,28.615000000000002,0.38
2017-10-17T09:00:00Z,32.1,-77.09,28.621,0.38
2017-10-17T09:00:00Z,32.1,-77.08,28.626,0.38
2017-10-17T09:00:00Z,32.11,-77.1,28.626,0.38
2017-10-17T09:00:00Z,32.11,-77.09,28.629,0.38
2017-10-17T09:00:00Z,32.11,-77.08,28.631,0.38
2017-10-17T09:00:00Z,32.12,-77.1,28.637,0.38
2017-10-17T09:00:00Z,32.12,-77.09,28.636,0.38
2017-10-17T09:00:00Z,32.12,-77.08,28.634,0.38
2017-10-18T09:00:00Z,32.1,-77.1,28.057,0.38
2017-10-18T09:00:00Z,32.1,-77.09,28.054000000000002,0.38
2017-10-18T09:00:00Z,32.1,-77.08,28.051000000000002,0.38
2017-10-18T09:00:00Z,32.11,-77.1,28.039,0.38
2017-10-18T09:00:00Z,32.11,-77.09,28.038,0.38
2017-10-18T09:00:00Z,32.11,-77.08,28.037,0.38
2017-10-18T09:00:00Z,32.12,-77.1,28.02,0.38
2017-10-18T09:00:00Z,32.12,-77.09,28.021,0.38
2017-10-18T09:00:00Z,32.12,-77.08,28.021,0.38
2017-10-19T09:00:00Z,32.1,-77.1,26.981,0.38
2017-10-19T09:00:00Z,32.1,-77.09,26.938,0.38
2017-10-19T09:00:00Z,32.1,-77.08,26.897,0.38
2017-10-19T09:00:00Z,32.11,-77.1,26.926,0.38
2017-10-19T09:00:00Z,32.11,-77.09,26.887,0.38
2017-10-19T09:00:00Z,32.11,-77.08,26.849,0.38
2017-10-19T09:00:00Z,32.12,-77.1,26.872,0.38
2017-10-19T09:00:00Z,32.12,-77.09,26.836,0.38
2017-10-19T09:00:00Z,32.12,-77.08,26.802,0.38
2017-10-20T09:00:00Z,32.1,-77.1,28.2,0.38
2017-10-20T09:00:00Z,32.1,-77.09,28.189,0.38
2017-10-20T09:00:00Z,32.1,-77.08,28.184,0.38
2017-10-20T09:00:00Z,32.11,-77.1,28.214,0.38
2017-10-20T09:00:00Z,32.11,-77.09,28.196,0.38
2017-10-20T09:00:00Z,32.11,-77.08,28.186,0.38
2017-10-20T09:00:00Z,32.12,-77.1,28.234,0.38
2017-10-20T09:00:00Z,32.12,-77.09,28.214,0.38
2017-10-20T09:00:00Z,32.12,-77.08,28.195,0.38
2017-10-21T09:00:00Z,32.1,-77.1,28.273,0.38
2017-10-21T09:00:00Z,32.1,-77.09,28.259,0.38
2017-10-21T09:00:00Z,32.1,-77.08,28.252,0.38
2017-10-21T09:00:00Z,32.11,-77.1,28.286,0.38
2017-10-21T09:00:00Z,32.11,-77.09,28.277,0.38
2017-10-21T09:00:00Z,32.11,-77.08,28.275,0.38
2017-10-21T09:00:00Z,32.12,-77.1,28.305,0.38
2017-10-21T09:00:00Z,32.12,-77.09,28.305,0.38
2017-10-21T09:00:00Z,32.12,-77.08,28.307,0.38
2017-10-22T09:00:00Z,32.1,-77.1,27.793,0.38
2017-10-22T09:00:00Z,32.1,-77.09,27.784,0.38
2017-10-22T09:00:00Z,32.1,-77.08,27.776,0.38
2017-10-22T09:00:00Z,32.11,-77.1,27.831,0.38
2017-10-22T09:00:00Z,32.11,-77.09,27.838,0.38
2017-10-22T09:00:00Z,32.11,-77.08,27.845,0.38
2017-10-22T09:00:00Z,32.12,-77.1,27.882,0.38
2017-10-22T09:00:00Z,32.12,-77.09,27.902,0.38
2017-10-22T09:00:00Z,32.12,-77.08,27.92,0.38
2017-10-23T09:00:00Z,32.1,-77.1,27.659,0.38
2017-10-23T09:00:00Z,32.1,-77.09,27.616,0.38
2017-10-23T09:00:00Z,32.1,-77.08,27.573,0.38
2017-10-23T09:00:00Z,32.11,-77.1,27.64,0.38
2017-10-23T09:00:00Z,32.11,-77.09,27.613,0.38
2017-10-23T09:00:00Z,32.11,-77.08,27.586,0.38
2017-10-23T09:00:00Z,32.12,-77.1,27.636,0.38
2017-10-23T09:00:00Z,32.12,-77.09,27.621,0.38
2017-10-23T09:00:00Z,32.12,-77.08,27.605,0.38
2017-10-24T09:00:00Z,32.1,-77.1,27.685,0.38
2017-10-24T09:00:00Z,32.1,-77.09,27.668,0.38
2017-10-24T09:00:00Z,32.1,-77.08,27.653,0.38
2017-10-24T09:00:00Z,32.11,-77.1,27.689,0.38
2017-10-24T09:00:00Z,32.11,-77.09,27.676000000000002,0.38
2017-10-24T09:00:00Z,32.11,-77.08,27.664,0.38
2017-10-24T09:00:00Z,32.12,-77.1,27.696,0.38
2017-10-24T09:00:00Z,32.12,-77.09,27.686,0.38
2017-10-24T09:00:00Z,32.12,-77.08,27.676000000000002,0.38
2017-10-25T09:00:00Z,32.1,-77.1,28.019,0.39
2017-10-25T09:00:00Z,32.1,-77.09,28.022,0.39
2017-10-25T09:00:00Z,32.1,-77.08,28.026,0.39
2017-10-25T09:00:00Z,32.11,-77.1,28.025,0.39
2017-10-25T09:00:00Z,32.11,-77.09,28.028,0.39
2017-10-25T09:00:00Z,32.11,-77.08,28.031,0.39
2017-10-25T09:00:00Z,32.12,-77.1,28.03,0.39
2017-10-25T09:00:00Z,32.12,-77.09,28.033,0.39
2017-10-25T09:00:00Z,32.12,-77.08,28.035,0.39
2017-10-26T09:00:00Z,32.1,-77.1,27.972,0.38
2017-10-26T09:00:00Z,32.1,-77.09,27.981,0.38
2017-10-26T09:00:00Z,32.1,-77.08,27.988,0.38
2017-10-26T09:00:00Z,32.11,-77.1,27.964,0.38
2017-10-26T09:00:00Z,32.11,-77.09,27.976,0.38
2017-10-26T09:00:00Z,32.11,-77.08,27.985,0.38
2017-10-26T09:00:00Z,32.12,-77.1,27.954,0.38
2017-10-26T09:00:00Z,32.12,-77.09,27.969,0.38
2017-10-26T09:00:00Z,32.12,-77.08,27.981,0.38
2017-10-27T09:00:00Z,32.1,-77.1,27.973,0.38
2017-10-27T09:00:00Z,32.1,-77.09,27.977,0.38
2017-10-27T09:00:00Z,32.1,-77.08,27.976,0.38
2017-10-27T09:00:00Z,32.11,-77.1,27.961,0.38
2017-10-27T09:00:00Z,32.11,-77.09,27.973,0.38
2017-10-27T09:00:00Z,32.11,-77.08,27.976,0.38
2017-10-27T09:00:00Z,32.12,-77.1,27.948,0.38
2017-10-27T09:00:00Z,32.12,-77.09,27.967,0.38
2017-10-27T09:00:00Z,32.12,-77.08,27.977,0.38
2017-10-28T09:00:00Z,32.1,-77.1,28.041,0.39
2017-10-28T09:00:00Z,32.1,-77.09,28.047,0.39
2017-10-28T09:00:00Z,32.1,-77.08,28.053,0.39
2017-10-28T09:00:00Z,32.11,-77.1,28.034,0.39
2017-10-28T09:00:00Z,32.11,-77.09,28.041,0.39
2017-10-28T09:00:00Z,32.11,-77.08,28.048000000000002,0.39
2017-10-28T09:00:00Z,32.12,-77.1,28.027,0.39
2017-10-28T09:00:00Z,32.12,-77.09,28.035,0.39
2017-10-28T09:00:00Z,32.12,-77.08,28.043,0.39
2017-10-29T09:00:00Z,32.1,-77.1,27.896,0.39
2017-10-29T09:00:00Z,32.1,-77.09,27.887,0.39
2017-10-29T09:00:00Z,32.1,-77.08,27.878,0.39
2017-10-29T09:00:00Z,32.11,-77.1,27.902,0.39
2017-10-29T09:00:00Z,32.11,-77.09,27.894,0.39
2017-10-29T09:00:00Z,32.11,-77.08,27.886,0.39
2017-10-29T09:00:00Z,32.12,-77.1,27.907,0.39
2017-10-29T09:00:00Z,32.12,-77.09,27.9,0.39
2017-10-29T09:00:00Z,32.12,-77.08,27.893,0.39
2017-10-30T09:00:00Z,32.1,-77.1,28.005,0.38
2017-10-30T09:00:00Z,32.1,-77.09,27.987000000000002,0.38
2017-10-30T09:00:00Z,32.1,-77.08,27.968,0.38
2017-10-30T09:00:00Z,32.11,-77.1,28.009,0.38
2017-10-30T09:00:00Z,32.11,-77.09,27.991,0.38
2017-10-30T09:00:00Z,32.11,-77.08,27.974,0.38
2017-10-30T09:00:00Z,32.12,-77.1,28.016,0.38
2017-10-30T09:00:00Z,32.12,-77.09,28.0,0.38
2017-10-30T09:00:00Z,32.12,-77.08,27.985,0.38
2017-10-31T09:00:00Z,32.1,-77.1,27.909,0.37
2017-10-31T09:00:00Z,32.1,-77.09,27.892,0.37
2017-10-31T09:00:00Z,32.1,-77.08,27.875,0.37
2017-10-31T09:00:00Z,32.11,-77.1,27.91,0.37
2017-10-31T09:00:00Z,32.11,-77.09,27.893,0.37
2017-10-31T09:00:00Z,32.11,-77.08,27.88,0.37
2017-10-31T09:00:00Z,32.12,-77.1,27.921,0.37
2017-10-31T09:00:00Z,32.12,-77.09,27.905,0.37
2017-10-31T09:00:00Z,32.12,-77.08,27.896,0.37
2017-11-01T09:00:00Z,32.1,-77.1,27.754,0.38
2017-11-01T09:00:00Z,32.1,-77.09,27.747,0.38
2017-11-01T09:00:00Z,32.1,-77.08,27.738,0.38
2017-11-01T09:00:00Z,32.11,-77.1,27.764,0.38
2017-11-01T09:00:00Z,32.11,-77.09,27.762,0.38
2017-11-01T09:00:00Z,32.11,-77.08,27.755,0.38
2017-11-01T09:00:00Z,32.12,-77.1,27.782,0.38
2017-11-01T09:00:00Z,32.12,-77.09,27.784,0.38
2017-11-01T09:00:00Z,32.12,-77.08,27.778,0.38
2017-11-02T09:00:00Z,32.1,-77.1,27.097,0.38
2017-11-02T09:00:00Z,32.1,-77.09,27.051000000000002,0.38
2017-11-02T09:00:00Z,32.1,-77.08,27.03,0.38
2017-11-02T09:00:00Z,32.11,-77.1,27.125,0.38
2017-11-02T09:00:00Z,32.11,-77.09,27.079,0.38
2017-11-02T09:00:00Z,32.11,-77.08,27.051000000000002,0.38
2017-11-02T09:00:00Z,32.12,-77.1,27.152,0.38
2017-11-02T09:00:00Z,32.12,-77.09,27.109,0.38
2017-11-02T09:00:00Z,32.12,-77.08,27.083,0.38
2017-11-03T09:00:00Z,32.1,-77.1,27.323999999999998,0.37
2017-11-03T09:00:00Z,32.1,-77.09,27.273,0.37
2017-11-03T09:00:00Z,32.1,-77.08,27.232,0.37
2017-11-03T09:00:00Z,32.11,-77.1,27.346,0.37
2017-11-03T09:00:00Z,32.11,-77.09,27.301000000000002,0.37
2017-11-03T09:00:00Z,32.11,-77.08,27.249,0.37
2017-11-03T09:00:00Z,32.12,-77.1,27.343,0.37
2017-11-03T09:00:00Z,32.12,-77.09,27.307,0.37
2017-11-03T09:00:00Z,32.12,-77.08,27.269,0.37
2017-11-04T09:00:00Z,32.1,-77.1,27.328,0.37
2017-11-04T09:00:00Z,32.1,-77.09,27.337,0.37
2017-11-04T09:00:00Z,32.1,-77.08,27.346,0.37
2017-11-04T09:00:00Z,32.11,-77.1,27.328,0.37
2017-11-04T09:00:00Z,32.11,-77.09,27.338,0.37
2017-11-04T09:00:00Z,32.11,-77.08,27.345,0.37
2017-11-04T09:00:00Z,32.12,-77.1,27.323,0.37
2017-11-04T09:00:00Z,32.12,-77.09,27.335,0.37
2017-11-04T09:00:00Z,32.12,-77.08,27.343,0.37
2017-11-05T09:00:00Z,32.1,-77.1,27.103,0.38
2017-11-05T09:00:00Z,32.1,-77.09,27.115000000000002,0.38
2017-11-05T09:00:00Z,32.1,-77.08,27.127,0.38
2017-11-05T09:00:00Z,32.11,-77.1,27.114,0.38
2017-11-05T09:00:00Z,32.11,-77.09,27.124,0.38
2017-11-05T09:00:00Z,32.11,-77.08,27.134,0.38
2017-11-05T09:00:00Z,32.12,-77.1,27.127,0.38
2017-11-05T09:00:00Z,32.12,-77.09,27.135,0.38
2017-11-05T09:00:00Z,32.12,-77.08,27.144,0.38
2017-11-06T09:00:00Z,32.1,-77.1,26.673000000000002,0.38
2017-11-06T09:00:00Z,32.1,-77.09,26.658,0.38
2017-11-06T09:00:00Z,32.1,-77.08,26.644,0.38
2017-11-06T09:00:00Z,32.11,-77.1,26.679,0.38
2017-11-06T09:00:00Z,32.11,-77.09,26.667,0.38
2017-11-06T09:00:00Z,32.11,-77.08,26.659,0.38
2017-11-06T09:00:00Z,32.12,-77.1,26.692,0.38
2017-11-06T09:00:00Z,32.12,-77.09,26.683,0.38
2017-11-06T09:00:00Z,32.12,-77.08,26.68,0.38
2017-11-07T09:00:00Z,32.1,-77.1,26.633,0.38
2017-11-07T09:00:00Z,32.1,-77.09,26.603,0.38
2017-11-07T09:00:00Z,32.1,-77.08,26.576999999999998,0.38
2017-11-07T09:00:00Z,32.11,-77.1,26.642,0.38
2017-11-07T09:00:00Z,32.11,-77.09,26.617,0.38
2017-11-07T09:00:00Z,32.11,-77.08,26.6,0.38
2017-11-07T09:00:00Z,32.12,-77.1,26.655,0.38
2017-11-07T09:00:00Z,32.12,-77.09,26.634,0.38
2017-11-07T09:00:00Z,32.12,-77.08,26.624,0.38
2017-11-08T09:00:00Z,32.1,-77.1,26.682,0.39
2017-11-08T09:00:00Z,32.1,-77.09,26.67,0.39
2017-11-08T09:00:00Z,32.1,-77.08,26.66,0.39
2017-11-08T09:00:00Z,32.11,-77.1,26.706,0.39
2017-11-08T09:00:00Z,32.11,-77.09,26.697,0.39
2017-11-08T09:00:00Z,32.11,-77.08,26.689,0.39
2017-11-08T09:00:00Z,32.12,-77.1,26.734,0.39
2017-11-08T09:00:00Z,32.12,-77.09,26.727,0.39
2017-11-08T09:00:00Z,32.12,-77.08,26.723,0.39
2017-11-09T09:00:00Z,32.1,-77.1,26.8,0.4
2017-11-09T09:00:00Z,32.1,-77.09,26.799,0.4
2017-11-09T09:00:00Z,32.1,-77.08,26.799,0.4
2017-11-09T09:00:00Z,32.11,-77.1,26.82,0.4
2017-11-09T09:00:00Z,32.11,-77.09,26.821,0.4
2017-11-09T09:00:00Z,32.11,-77.08,26.821,0.4
2017-11-09T09:00:00Z,32.12,-77.1,26.842,0.4
2017-11-09T09:00:00Z,32.12,-77.09,26.843,0.4
2017-11-09T09:00:00Z,32.12,-77.08,26.844,0.4
2017-11-10T09:00:00Z,32.1,-77.1,26.098,0.39
2017-11-10T09:00:00Z,32.1,-77.09,26.108,0.39
2017-11-10T09:00:00Z,32.1,-77.08,26.122,0.39
2017-11-10T09:00:00Z,32.11,-77.1,26.13,0.39
2017-11-10T09:00:00Z,32.11,-77.09,26.139,0.39
2017-11-10T09:00:00Z,32.11,-77.08,26.152,0.39
2017-11-10T09:00:00Z,32.12,-77.1,26.165,0.39
2017-11-10T09:00:00Z,32.12,-77.09,26.173000000000002,0.39
2017-11-10T09:00:00Z,32.12,-77.08,26.185,0.39
2017-11-11T09:00:00Z,32.1,-77.1,25.264,0.38
2017-11-11T09:00:00Z,32.1,-77.09,25.301,0.38
2017-11-11T09:00:00Z,32.1,-77.08,25.359,0.38
2017-11-11T09:00:00Z,32.11,-77.1,25.311,0.38
2017-11-11T09:00:00Z,32.11,-77.09,25.357,0.38
2017-11-11T09:00:00Z,32.11,-77.08,25.424,0.38
2017-11-11T09:00:00Z,32.12,-77.1,25.377,0.38
2017-11-11T09:00:00Z,32.12,-77.09,25.43,0.38
2017-11-11T09:00:00Z,32.12,-77.08,25.506,0.38
2017-11-12T09:00:00Z,32.1,-77.1,25.23,0.37
2017-11-12T09:00:00Z,32.1,-77.09,25.276,0.37
2017-11-12T09:00:00Z,32.1,-77.08,25.337,0.37
2017-11-12T09:00:00Z,32.11,-77.1,25.235,0.37
2017-11-12T09:00:00Z,32.11,-77.09,25.301,0.37
2017-11-12T09:00:00Z,32.11,-77.08,25.392,0.37
2017-11-12T09:00:00Z,32.12,-77.1,25.253,0.37
2017-11-12T09:00:00Z,32.12,-77.09,25.331,0.37
2017-11-12T09:00:00Z,32.12,-77.08,25.451,0.37
2017-11-13T09:00:00Z,32.1,-77.1,25.357,0.38
2017-11-13T09:00:00Z,32.1,-77.09,25.388,0.38
2017-11-13T09:00:00Z,32.1,-77.08,25.434,0.38
2017-11-13T09:00:00Z,32.11,-77.1,25.388,0.38
2017-11-13T09:00:00Z,32.11,-77.09,25.416,0.38
2017-11-13T09:00:00Z,32.11,-77.08,25.465,0.38
2017-11-13T09:00:00Z,32.12,-77.1,25.435,0.38
2017-11-13T09:00:00Z,32.12,-77.09,25.461,0.38
2017-11-13T09:00:00Z,32.12,-77.08,25.51,0.38
2017-11-14T09:00:00Z,32.1,-77.1,25.787,0.39
2017-11-14T09:00:00Z,32.1,-77.09,25.794,0.39
2017-11-14T09:00:00Z,32.1,-77.08,25.801,0.39
2017-11-14T09:00:00Z,32.11,-77.1,25.81,0.39
2017-11-14T09:00:00Z,32.11,-77.09,25.817,0.39
2017-11-14T09:00:00Z,32.11,-77.08,25.825,0.39
2017-11-14T09:00:00Z,32.12,-77.1,25.836,0.39
2017-11-14T09:00:00Z,32.12,-77.09,25.843,0.39
2017-11-14T09:00:00Z,32.12,-77.08,25.852,0.39
2017-11-15T09:00:00Z,32.1,-77.1,25.72,0.38
2017-11-15T09:00:00Z,32.1,-77.09,25.708,0.38
2017-11-15T09:00:00Z,32.1,-77.08,25.695,0.38
2017-11-15T09:00:00Z,32.11,-77.1,25.741,0.38
2017-11-15T09:00:00Z,32.11,-77.09,25.728,0.38
2017-11-15T09:00:00Z,32.11,-77.08,25.715,0.38
2017-11-15T09:00:00Z,32.12,-77.1,25.761,0.38
2017-11-15T09:00:00Z,32.12,-77.09,25.748,0.38
2017-11-15T09:00:00Z,32.12,-77.08,25.734,0.38
2017-11-16T09:00:00Z,32.1,-77.1,25.698,0.37
2017-11-16T09:00:00Z,32.1,-77.09,25.678,0.37
2017-11-16T09:00:00Z,32.1,-77.08,25.657,0.37
2017-11-16T09:00:00Z,32.11,-77.1,25.734,0.37
2017-11-16T09:00:00Z,32.11,-77.09,25.71,0.37
2017-11-16T09:00:00Z,32.11,-77.08,25.686,0.38
2017-11-16T09:00:00Z,32.12,-77.1,25.77,0.37
2017-11-16T09:00:00Z,32.12,-77.09,25.743,0.38
2017-11-16T09:00:00Z,32.12,-77.08,25.716,0.38
2017-11-17T09:00:00Z,32.1,-77.1,25.709,0.37
2017-11-17T09:00:00Z,32.1,-77.09,25.691,0.37
2017-11-17T09:00:00Z,32.1,-77.08,25.672,0.37
2017-11-17T09:00:00Z,32.11,-77.1,25.755,0.37
